"","cue","target","cond","ResponseID","Finished","Progress","question","condition","dis","token","acc"
"2737","child","mother","flu","W46",TRUE,100,"Q437","Sans Forgetica","fluent","mother",1
"2738","child","mother","flu","W9",TRUE,100,"Q437","Sans Forgetica","fluent","0",0
"2739","child","mother","flu","W16",TRUE,100,"Q437","Sans Forgetica","fluent","mother",1
"2740","child","mother","flu","W33",TRUE,100,"Q437","Sans Forgetica","fluent","0",0
"2741","child","mother","flu","W35",TRUE,100,"Q437","Sans Forgetica","fluent","0",0
"2742","child","mother","flu","W20",TRUE,100,"Q437","Sans Forgetica","fluent","0",0
"2743","child","mother","flu","W2",TRUE,100,"Q437","Sans Forgetica","fluent","bride",0
"2744","child","mother","flu","W38",TRUE,100,"Q437","Sans Forgetica","fluent","mother",1
"2745","child","mother","flu","W47",TRUE,100,"Q437","Sans Forgetica","fluent","mom",0
"2746","child","mother","flu","W37",TRUE,100,"Q437","Sans Forgetica","fluent","mother",1
"2747","child","mother","flu","W17",TRUE,100,"Q437","Sans Forgetica","fluent","parent",0
"2748","child","mother","flu","W58",TRUE,100,"Q437","Sans Forgetica","fluent","mother",1
"2749","child","mother","flu","W13",TRUE,100,"Q437","Sans Forgetica","fluent","mother",1
"2750","child","mother","flu","W24",TRUE,100,"Q437","Sans Forgetica","fluent","mother",1
"2751","child","mother","flu","W23",TRUE,100,"Q437","Sans Forgetica","fluent","adult",0
"2752","child","mother","flu","W41",TRUE,100,"Q437","Sans Forgetica","fluent","mother",1
"2753","child","mother","flu","W12",TRUE,100,"Q437","Sans Forgetica","fluent","children",0
"2754","child","mother","flu","W36",TRUE,100,"Q437","Sans Forgetica","fluent","kid",0
"2755","child","mother","flu","W22",TRUE,100,"Q437","Sans Forgetica","fluent","adult",0
"2756","child","mother","flu","W31",TRUE,100,"Q437","Sans Forgetica","fluent","mother",1
"2757","child","mother","flu","W53",TRUE,100,"Q437","Sans Forgetica","fluent","mother",1
"2758","child","mother","flu","W7",TRUE,100,"Q437","Sans Forgetica","fluent","mother",1
"2759","child","mother","flu","W43",TRUE,100,"Q437","Sans Forgetica","fluent","mother",1
"2760","child","mother","flu","W26",TRUE,100,"Q437","Sans Forgetica","fluent","at",0
"2761","child","mother","flu","W26",TRUE,100,"Q437","Sans Forgetica","fluent","play",0
"2762","child","mother","flu","W59",TRUE,100,"Q437","Sans Forgetica","fluent","parent",0
"2763","child","mother","flu","W48",TRUE,100,"Q437","Sans Forgetica","fluent","mother",1
"2764","child","mother","flu","W44",TRUE,100,"Q437","Sans Forgetica","fluent","care",0
"2765","child","mother","flu","W6",TRUE,100,"Q437","Sans Forgetica","fluent","mother",1
"2766","child","mother","flu","W11",TRUE,100,"Q437","Sans Forgetica","fluent","sibling",0
"2767","child","mother","flu","W8",TRUE,100,"Q437","Sans Forgetica","fluent","mother",1
"2768","child","mother","flu","W27",TRUE,100,"Q437","Sans Forgetica","fluent","baby",0
"2769","child","mother","flu","W28",TRUE,100,"Q437","Sans Forgetica","fluent","mother",1
"2770","child","mother","flu","W29",TRUE,100,"Q437","Sans Forgetica","fluent","mother",1
"2771","child","mother","flu","W4",TRUE,100,"Q437","Sans Forgetica","fluent","mother",1
"2772","child","mother","flu","W5",TRUE,100,"Q437","Sans Forgetica","fluent","0",0
"2773","child","mother","flu","W15",TRUE,100,"Q437","Sans Forgetica","fluent","parent",0
"2774","child","mother","flu","W18",TRUE,100,"Q437","Sans Forgetica","fluent","mother",1
"2775","child","mother","flu","W32",TRUE,100,"Q437","Sans Forgetica","fluent","mother",1
"2776","child","mother","flu","W14",TRUE,100,"Q437","Sans Forgetica","fluent","mother",1
"2777","child","mother","flu","W21",TRUE,100,"Q437","Sans Forgetica","fluent","mother",1
"2778","child","mother","flu","W45",TRUE,100,"Q437","Sans Forgetica","fluent","mother",1
"2779","child","mother","flu","W10",TRUE,100,"Q437","Sans Forgetica","fluent","kid",0
"2780","child","mother","flu","W54",TRUE,100,"Q437","Sans Forgetica","fluent","0",0
"2781","child","mother","flu","W49",TRUE,100,"Q437","Sans Forgetica","fluent","mother",1
"2782","child","mother","flu","W42",TRUE,100,"Q437","Sans Forgetica","fluent","mother",1
"2783","child","mother","flu","W50",TRUE,100,"Q437","Sans Forgetica","fluent","mother",1
"2784","child","mother","flu","W3",TRUE,100,"Q437","Sans Forgetica","fluent","kid",0
"2785","child","mother","flu","W57",FALSE,99,"Q437","Sans Forgetica","fluent","mother",1
"2786","child","mother","flu","W34",FALSE,99,"Q437","Sans Forgetica","fluent","mother",1
"2787","child","mother","flu","W30",FALSE,99,"Q437","Sans Forgetica","fluent","mother",1
"2788","factory","product","flu","W52",TRUE,100,"Q438","Sans Forgetica","fluent","product",1
"2789","factory","product","flu","W51",TRUE,100,"Q438","Sans Forgetica","fluent","0",0
"2790","factory","product","flu","W19",TRUE,100,"Q438","Sans Forgetica","fluent","0",0
"2791","factory","product","flu","W40",TRUE,100,"Q438","Sans Forgetica","fluent","product",1
"2792","factory","product","flu","W39",TRUE,100,"Q438","Sans Forgetica","fluent","machine",0
"2793","factory","product","flu","W56",TRUE,100,"Q438","Sans Forgetica","fluent","work",0
"2794","factory","product","flu","W55",TRUE,100,"Q438","Sans Forgetica","fluent","0",0
"2795","factory","product","flu","W25",TRUE,100,"Q438","Sans Forgetica","fluent","0",0
"2796","factory","product","flu","W46",TRUE,100,"Q438","Sans Forgetica","fluent","industry",0
"2797","factory","product","flu","W9",TRUE,100,"Q438","Sans Forgetica","fluent","product",1
"2798","factory","product","flu","W16",TRUE,100,"Q438","Sans Forgetica","fluent","plant",0
"2799","factory","product","flu","W33",TRUE,100,"Q438","Sans Forgetica","fluent","0",0
"2800","factory","product","flu","W35",TRUE,100,"Q438","Sans Forgetica","fluent","0",0
"2801","factory","product","flu","W20",TRUE,100,"Q438","Sans Forgetica","fluent","industrial",0
"2802","factory","product","flu","W2",TRUE,100,"Q438","Sans Forgetica","fluent","worker",0
"2803","factory","product","flu","W38",TRUE,100,"Q438","Sans Forgetica","fluent","product",1
"2804","factory","product","flu","W47",TRUE,100,"Q438","Sans Forgetica","fluent","product",1
"2805","factory","product","flu","W37",TRUE,100,"Q438","Sans Forgetica","fluent","product",1
"2806","factory","product","flu","W17",TRUE,100,"Q438","Sans Forgetica","fluent","0",0
"2807","factory","product","flu","W58",TRUE,100,"Q438","Sans Forgetica","fluent","0",0
"2808","factory","product","flu","W13",TRUE,100,"Q438","Sans Forgetica","fluent","product",1
"2809","factory","product","flu","W24",TRUE,100,"Q438","Sans Forgetica","fluent","0",0
"2810","factory","product","flu","W23",TRUE,100,"Q438","Sans Forgetica","fluent","machine",0
"2811","factory","product","flu","W41",TRUE,100,"Q438","Sans Forgetica","fluent","job",0
"2812","factory","product","flu","W12",TRUE,100,"Q438","Sans Forgetica","fluent","machine",0
"2813","factory","product","flu","W36",TRUE,100,"Q438","Sans Forgetica","fluent","worker",0
"2814","factory","product","flu","W22",TRUE,100,"Q438","Sans Forgetica","fluent","made",0
"2815","factory","product","flu","W31",TRUE,100,"Q438","Sans Forgetica","fluent","worker",0
"2816","factory","product","flu","W53",TRUE,100,"Q438","Sans Forgetica","fluent","0",0
"2817","factory","product","flu","W7",TRUE,100,"Q438","Sans Forgetica","fluent","worker",0
"2818","factory","product","flu","W43",TRUE,100,"Q438","Sans Forgetica","fluent","0",0
"2819","factory","product","flu","W26",TRUE,100,"Q438","Sans Forgetica","fluent","reset",0
"2820","factory","product","flu","W59",TRUE,100,"Q438","Sans Forgetica","fluent","building",0
"2821","factory","product","flu","W48",TRUE,100,"Q438","Sans Forgetica","fluent","0",0
"2822","factory","product","flu","W44",TRUE,100,"Q438","Sans Forgetica","fluent","product",1
"2823","factory","product","flu","W6",TRUE,100,"Q438","Sans Forgetica","fluent","product",1
"2824","factory","product","flu","W11",TRUE,100,"Q438","Sans Forgetica","fluent","machine",0
"2825","factory","product","flu","W8",TRUE,100,"Q438","Sans Forgetica","fluent","product",1
"2826","factory","product","flu","W27",TRUE,100,"Q438","Sans Forgetica","fluent","workers",0
"2827","factory","product","flu","W28",TRUE,100,"Q438","Sans Forgetica","fluent","0",0
"2828","factory","product","flu","W29",TRUE,100,"Q438","Sans Forgetica","fluent","office",0
"2829","factory","product","flu","W4",TRUE,100,"Q438","Sans Forgetica","fluent","brick",0
"2830","factory","product","flu","W5",TRUE,100,"Q438","Sans Forgetica","fluent","product",1
"2831","factory","product","flu","W15",TRUE,100,"Q438","Sans Forgetica","fluent","building",0
"2832","factory","product","flu","W18",TRUE,100,"Q438","Sans Forgetica","fluent","0",0
"2833","factory","product","flu","W32",TRUE,100,"Q438","Sans Forgetica","fluent","machine",0
"2834","factory","product","flu","W14",TRUE,100,"Q438","Sans Forgetica","fluent","product",1
"2835","factory","product","flu","W21",TRUE,100,"Q438","Sans Forgetica","fluent","product",1
"2836","factory","product","flu","W45",TRUE,100,"Q438","Sans Forgetica","fluent","product",1
"2837","factory","product","flu","W10",TRUE,100,"Q438","Sans Forgetica","fluent","machine",0
"2838","factory","product","flu","W54",TRUE,100,"Q438","Sans Forgetica","fluent","0",0
"2839","factory","product","flu","W49",TRUE,100,"Q438","Sans Forgetica","fluent","job",0
"2840","factory","product","flu","W42",TRUE,100,"Q438","Sans Forgetica","fluent","building",0
"2841","factory","product","flu","W50",TRUE,100,"Q438","Sans Forgetica","fluent","shop",0
"2842","factory","product","flu","W3",TRUE,100,"Q438","Sans Forgetica","fluent","product",1
"2843","factory","product","flu","W57",FALSE,99,"Q438","Sans Forgetica","fluent","product",1
"2844","factory","product","flu","W34",FALSE,99,"Q438","Sans Forgetica","fluent","0",0
"2845","factory","product","flu","W30",FALSE,99,"Q438","Sans Forgetica","fluent","fun",0
"2846","group","meeting","flu","W52",TRUE,100,"Q439","Sans Forgetica","fluent","0",0
"2847","group","meeting","flu","W51",TRUE,100,"Q439","Sans Forgetica","fluent","meeting",1
"2848","group","meeting","flu","W19",TRUE,100,"Q439","Sans Forgetica","fluent","task",0
"2849","group","meeting","flu","W40",TRUE,100,"Q439","Sans Forgetica","fluent","0",0
"2850","group","meeting","flu","W39",TRUE,100,"Q439","Sans Forgetica","fluent","home",0
"2851","group","meeting","flu","W56",TRUE,100,"Q439","Sans Forgetica","fluent","0",0
"2852","group","meeting","flu","W55",TRUE,100,"Q439","Sans Forgetica","fluent","0",0
"2853","group","meeting","flu","W25",TRUE,100,"Q439","Sans Forgetica","fluent","0",0
"2854","group","meeting","flu","W46",TRUE,100,"Q439","Sans Forgetica","fluent","meeting",1
"2855","group","meeting","flu","W9",TRUE,100,"Q439","Sans Forgetica","fluent","meeting",1
"2856","group","meeting","flu","W16",TRUE,100,"Q439","Sans Forgetica","fluent","people",0
"2857","group","meeting","flu","W33",TRUE,100,"Q439","Sans Forgetica","fluent","meeting",1
"2858","group","meeting","flu","W35",TRUE,100,"Q439","Sans Forgetica","fluent","meeting",1
"2859","group","meeting","flu","W20",TRUE,100,"Q439","Sans Forgetica","fluent","0",0
"2860","group","meeting","flu","W2",TRUE,100,"Q439","Sans Forgetica","fluent","people",0
"2861","group","meeting","flu","W38",TRUE,100,"Q439","Sans Forgetica","fluent","0",0
"2862","group","meeting","flu","W47",TRUE,100,"Q439","Sans Forgetica","fluent","0",0
"2863","group","meeting","flu","W37",TRUE,100,"Q439","Sans Forgetica","fluent","meeting",1
"2864","group","meeting","flu","W17",TRUE,100,"Q439","Sans Forgetica","fluent","0",0
"2865","group","meeting","flu","W58",TRUE,100,"Q439","Sans Forgetica","fluent","0",0
"2866","group","meeting","flu","W13",TRUE,100,"Q439","Sans Forgetica","fluent","meeting",1
"2867","group","meeting","flu","W24",TRUE,100,"Q439","Sans Forgetica","fluent","0",0
"2868","group","meeting","flu","W23",TRUE,100,"Q439","Sans Forgetica","fluent","0",0
"2869","group","meeting","flu","W41",TRUE,100,"Q439","Sans Forgetica","fluent","people",0
"2870","group","meeting","flu","W12",TRUE,100,"Q439","Sans Forgetica","fluent","0",0
"2871","group","meeting","flu","W36",TRUE,100,"Q439","Sans Forgetica","fluent","people",0
"2872","group","meeting","flu","W22",TRUE,100,"Q439","Sans Forgetica","fluent","work",0
"2873","group","meeting","flu","W31",TRUE,100,"Q439","Sans Forgetica","fluent","people",0
"2874","group","meeting","flu","W53",TRUE,100,"Q439","Sans Forgetica","fluent","0",0
"2875","group","meeting","flu","W7",TRUE,100,"Q439","Sans Forgetica","fluent","not",0
"2876","group","meeting","flu","W7",TRUE,100,"Q439","Sans Forgetica","fluent","sure",0
"2877","group","meeting","flu","W43",TRUE,100,"Q439","Sans Forgetica","fluent","meeting",1
"2878","group","meeting","flu","W26",TRUE,100,"Q439","Sans Forgetica","fluent","class",0
"2879","group","meeting","flu","W59",TRUE,100,"Q439","Sans Forgetica","fluent","project",0
"2880","group","meeting","flu","W48",TRUE,100,"Q439","Sans Forgetica","fluent","meeting",1
"2881","group","meeting","flu","W44",TRUE,100,"Q439","Sans Forgetica","fluent","0",0
"2882","group","meeting","flu","W6",TRUE,100,"Q439","Sans Forgetica","fluent","0",0
"2883","group","meeting","flu","W11",TRUE,100,"Q439","Sans Forgetica","fluent","meeting",1
"2884","group","meeting","flu","W8",TRUE,100,"Q439","Sans Forgetica","fluent","meeting",1
"2885","group","meeting","flu","W27",TRUE,100,"Q439","Sans Forgetica","fluent","association",0
"2886","group","meeting","flu","W28",TRUE,100,"Q439","Sans Forgetica","fluent","0",0
"2887","group","meeting","flu","W29",TRUE,100,"Q439","Sans Forgetica","fluent","team",0
"2888","group","meeting","flu","W4",TRUE,100,"Q439","Sans Forgetica","fluent","peer",0
"2889","group","meeting","flu","W5",TRUE,100,"Q439","Sans Forgetica","fluent","0",0
"2890","group","meeting","flu","W15",TRUE,100,"Q439","Sans Forgetica","fluent","0",0
"2891","group","meeting","flu","W18",TRUE,100,"Q439","Sans Forgetica","fluent","meeting",1
"2892","group","meeting","flu","W32",TRUE,100,"Q439","Sans Forgetica","fluent","people",0
"2893","group","meeting","flu","W14",TRUE,100,"Q439","Sans Forgetica","fluent","0",0
"2894","group","meeting","flu","W21",TRUE,100,"Q439","Sans Forgetica","fluent","meeting",1
"2895","group","meeting","flu","W45",TRUE,100,"Q439","Sans Forgetica","fluent","meeting",1
"2896","group","meeting","flu","W10",TRUE,100,"Q439","Sans Forgetica","fluent","bunch",0
"2897","group","meeting","flu","W54",TRUE,100,"Q439","Sans Forgetica","fluent","0",0
"2898","group","meeting","flu","W49",TRUE,100,"Q439","Sans Forgetica","fluent","people",0
"2899","group","meeting","flu","W42",TRUE,100,"Q439","Sans Forgetica","fluent","meeting",1
"2900","group","meeting","flu","W50",TRUE,100,"Q439","Sans Forgetica","fluent","people",0
"2901","group","meeting","flu","W3",TRUE,100,"Q439","Sans Forgetica","fluent","people",0
"2902","group","meeting","flu","W57",FALSE,99,"Q439","Sans Forgetica","fluent","meeting",1
"2903","group","meeting","flu","W34",FALSE,99,"Q439","Sans Forgetica","fluent","0",0
"2904","group","meeting","flu","W30",FALSE,99,"Q439","Sans Forgetica","fluent","gap",0
"2905","native","foreign","flu","W52",TRUE,100,"Q440","Sans Forgetica","fluent","foreign",1
"2906","native","foreign","flu","W51",TRUE,100,"Q440","Sans Forgetica","fluent","0",0
"2907","native","foreign","flu","W19",TRUE,100,"Q440","Sans Forgetica","fluent","0",0
"2908","native","foreign","flu","W40",TRUE,100,"Q440","Sans Forgetica","fluent","0",0
"2909","native","foreign","flu","W39",TRUE,100,"Q440","Sans Forgetica","fluent","nation",0
"2910","native","foreign","flu","W56",TRUE,100,"Q440","Sans Forgetica","fluent","foreign",1
"2911","native","foreign","flu","W55",TRUE,100,"Q440","Sans Forgetica","fluent","0",0
"2912","native","foreign","flu","W25",TRUE,100,"Q440","Sans Forgetica","fluent","foreigner",0
"2913","native","foreign","flu","W46",TRUE,100,"Q440","Sans Forgetica","fluent","foreign",1
"2914","native","foreign","flu","W9",TRUE,100,"Q440","Sans Forgetica","fluent","foreign",1
"2915","native","foreign","flu","W16",TRUE,100,"Q440","Sans Forgetica","fluent","foreigner",0
"2916","native","foreign","flu","W33",TRUE,100,"Q440","Sans Forgetica","fluent","foreign",1
"2917","native","foreign","flu","W35",TRUE,100,"Q440","Sans Forgetica","fluent","state",0
"2918","native","foreign","flu","W20",TRUE,100,"Q440","Sans Forgetica","fluent","0",0
"2919","native","foreign","flu","W2",TRUE,100,"Q440","Sans Forgetica","fluent","american",0
"2920","native","foreign","flu","W38",TRUE,100,"Q440","Sans Forgetica","fluent","0",0
"2921","native","foreign","flu","W47",TRUE,100,"Q440","Sans Forgetica","fluent","0",0
"2922","native","foreign","flu","W37",TRUE,100,"Q440","Sans Forgetica","fluent","foreign",1
"2923","native","foreign","flu","W17",TRUE,100,"Q440","Sans Forgetica","fluent","0",0
"2924","native","foreign","flu","W58",TRUE,100,"Q440","Sans Forgetica","fluent","0",0
"2925","native","foreign","flu","W13",TRUE,100,"Q440","Sans Forgetica","fluent","foreign",1
"2926","native","foreign","flu","W24",TRUE,100,"Q440","Sans Forgetica","fluent","0",0
"2927","native","foreign","flu","W23",TRUE,100,"Q440","Sans Forgetica","fluent","0",0
"2928","native","foreign","flu","W41",TRUE,100,"Q440","Sans Forgetica","fluent","english",0
"2929","native","foreign","flu","W12",TRUE,100,"Q440","Sans Forgetica","fluent","0",0
"2930","native","foreign","flu","W36",TRUE,100,"Q440","Sans Forgetica","fluent","person",0
